asset_code,serial_number,brand,model,asset_type,category,purchase_date,purchase_price,condition,status
VH-BS-C43-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-AC-C43-0003,SE190Q29493,Hitachi,RSG312HCDOBW,Air Conditioner,Appliances,,,good,allocated
VH-AC-C43-0002,SE190Q15742,Hitachi,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-AC-C43-0001,SE190Q15753,Hitachi,RSG312HCDOBW,Air Conditioner,Appliances,,,good,allocated
VH-WH-C42-0002,19090038607037,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C42-0001,19090038606689,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-C42-0001,03WH5PBMA03651T,Samsung,WA60M4100HY 01/ TL,Washing Machine,Appliances,,,good,allocated
VH-TV-C42-0001,,,,TV,Electrical Systems,,,good,allocated
VH-ST-C42-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-C42-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C42-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-C42-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-C42-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-C42-0001,,hindustan unilever Pure,,RO Water Purifier,Kitchen & Dining,,,good,allocated
VH-RF-C42-0001,,Godrej,RD EDGE 205 TRF 2.2/2019,Refrigerator,Appliances,,,good,allocated
VH-MW-C42-0001,306NMVJ019671,LG,MS2043DB.DB1QILN,Microwave Oven,Appliances,,,good,allocated
VH-MA-C42-0005,,,,Mattress,Furniture,,,good,allocated
VH-MA-C42-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-C42-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-C42-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-C42-0001,,,,Mattress,Furniture,,,new,allocated
VH-IS-C42-0001,BB03KC1376A4083,Impex,Omega H2a,Induction Stove,Appliances,,,good,allocated
VH-FN-C42-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C42-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C42-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C42-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-DT-C42-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CB-C42-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C42-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C42-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C42-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C42-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-C42-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C42-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C42-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C42-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C42-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CH-C42-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C42-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C42-0001,,,,Chair,Furniture,,,good,allocated
VH-BS-C42-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C42-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C42-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-AC-C42-0003,SE190Q15792,Hitachi,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-AC-C42-0002,SE190Q16134,Hitachi,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-AC-C42-0001,SE190Q15718,Hitachi,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-WH-C41-0003,19090038607035,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C41-0002,19070038603637,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C41-0001,19090038607036,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-C41-0001,TFP0JB0309240426,Voltas,WTL6004UEA/BPBPOA,Washing Machine,Appliances,,,good,allocated
VH-ST-C41-0004,,,,Study Table,Furniture,,,good,allocated
VH-ST-C41-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-C41-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C41-0001,,,,Study Table,Furniture,,,good,allocated
VH-SS-C41-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-C41-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2024-03-30 00:00:00+00:00,7000.0,good,allocated
VH-RF-C41-0001,,Samsung,RR24C2823CU/NL/2024,Refrigerator,Appliances,,,good,allocated
VH-MA-C41-0006,,,,Mattress,Furniture,,,new,allocated
VH-MA-C41-0005,,,,Mattress,Furniture,,,new,allocated
VH-MA-C41-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-C41-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-C41-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-C41-0001,,,New,Mattress,Furniture,,,good,allocated
VH-IS-C41-0001,LI02247947918,Judge,,Induction Stove,Appliances,,,good,allocated
VH-FN-C41-0005,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C41-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C41-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-AC-C21-0003,4552355A19DB01450,Voltas,Voltas EU 123 DZx,Air Conditioner,Appliances,,,good,allocated
VH-AC-C21-0004,4552355A19DB01007,Voltas,Voltas EU 123 DZX,Air Conditioner,Appliances,,,good,allocated
VH-BS-C21-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C21-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-C21-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-C21-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C21-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C21-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-C21-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C21-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C21-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C21-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C21-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C21-0006,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C21-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C21-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C21-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C21-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C21-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C21-0006,,,,Cupboard,Furniture,,,good,allocated
VH-DT-C21-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-C21-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C21-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C21-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C21-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C21-0005,,,,Fan,Electrical Systems,,,good,allocated
VH-MA-C21-0001,,,,Mattress,Furniture,,,new,allocated
VH-MA-C21-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-C21-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-C21-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-C21-0005,,,,Mattress,Furniture,,,new,allocated
VH-MA-C21-0006,,,,Mattress,Furniture,,,good,allocated
VH-MW-C21-0001,402NMWW021297,Samsung,MS2043DB,Microwave Oven,Appliances,,,good,allocated
VH-RF-C21-0001,,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-C21-0001,,hindustan unilever Pure,,RO Water Purifier,Kitchen & Dining,,,good,allocated
VH-SS-C21-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-ST-C21-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-C21-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C21-0003,,,,Study Table,Furniture,,,good,allocated
VH-WM-C21-0001,03WH5PBM504055Z,Samsung,WA60M4100HY/TL 01,Washing Machine,Appliances,,,good,allocated
VH-WH-C21-0001,19020038613965,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C21-0002,19020038613963,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C21-0003,19020038613961,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-C24-0001,IAF252600214,Whirlppol,1.0 ton MFCL 3S COPR-P,Air Conditioner,Appliances,,,good,allocated
VH-AC-C24-0002,AL00MJ00Q015UM4B0163,Haier,HS18T-NMW2B,Air Conditioner,Appliances,,,good,allocated
VH-BS-C24-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C24-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-C24-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-C24-0002,,,,Chair,Furniture,,,good,allocated
VH-CO-C24-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C24-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C24-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C24-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C24-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C24-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C24-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C24-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C24-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C24-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-C24-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-C24-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C24-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C24-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-C24-0001,LI02247943821,Judge,Optima Plus,Induction Stove,Appliances,,,good,allocated
VH-MA-C24-0001,,,,Mattress,Furniture,,,new,allocated
VH-MA-C24-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-C24-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-C24-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-C24-0005,,,,Mattress,Furniture,,,new,allocated
VH-MW-C24-0001,246PULCTFU02373,Panasoic,NN-SM25JBFDG,Microwave Oven,Appliances,,,good,allocated
VH-RF-C24-0001,,Samsung,RR20C1723S8/HL/2024,Refrigerator,Appliances,,,good,allocated
VH-RO-C24-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2024-08-21 00:00:00+00:00,7000.0,good,allocated
VH-SS-C24-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-C24-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-C24-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-C24-0002,,,,Study Table,Furniture,,,good,allocated
VH-TF-C24-0001,,,,Table Fan (Wall),Appliances,,,good,allocated
VH-WM-C24-0001,04KT5PBX602187E,Samsung,WA70A4002GS/TL 02,Washing Machine,Appliances,,,good,allocated
VH-WH-C24-0001,,Venus,06GL/2021,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C24-0002,19070038603639,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-C31-0001,4552355A19DB01703,Voltas,Voltas 123 DZX,Air Conditioner,Appliances,,,good,allocated
VH-AC-C31-0002,4552355a19DB01320,Voltas,Voltas 123 DZX,Air Conditioner,Appliances,,,good,allocated
VH-AC-C31-0003,4552355A19DB01082,Voltas,Voltas 123 DZX/4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C31-0004,4552355A19DBC1750,Voltas,,Air Conditioner,Appliances,,,good,allocated
VH-BS-C31-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C31-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C31-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C31-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-C31-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-C31-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C31-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C31-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-C31-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C31-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C31-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C31-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C31-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C31-0006,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C31-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C31-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C31-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C31-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C31-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C31-0006,,,,Cupboard,Furniture,,,good,allocated
VH-FN-C31-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C31-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C31-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C31-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C31-0005,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-C31-0001,Not available,Impex,Omega H2a,Induction Stove,Appliances,,,good,allocated
VH-MA-C31-0001,,,,Mattress,Furniture,,,new,allocated
VH-MA-C31-0002,,,,Mattress,Furniture,,,good,allocated
VH-MA-C31-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-C31-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-C31-0005,,,,Mattress,Furniture,,,good,allocated
VH-MA-C31-0006,,,,Mattress,Furniture,,,new,allocated
VH-MW-C31-0001,,Samsung,,Microwave Oven,Appliances,,,good,allocated
VH-RF-C31-0001,0BFE7WDM502897P,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-C31-0001,,hindustan unilever Pure,,RO Water Purifier,Kitchen & Dining,,,good,allocated
VH-SS-C31-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-ST-C31-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-C31-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C31-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-C31-0004,,,,Study Table,Furniture,,,good,allocated
VH-TV-C31-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WD-C31-0001,,,Single Door Wardrobe With Mirror,Wardrobe,Furniture,2025-06-17 00:00:00+00:00,4194.92,good,allocated
VH-WM-C31-0001,03WH5PBM402851V,Samsung,WA60M4100HY 01/TL,Washing Machine,Appliances,,,good,allocated
VH-WH-C31-0001,19020038613964,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C31-0002,19020038613681,Venus,,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C31-0003,19020038613683,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-C34-0001,4552355A19DB01661,Voltas,Voltas EU 123 DZX,Air Conditioner,Appliances,,,good,allocated
VH-AC-C34-0002,,Voltas,4502515/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C34-0003,,,,Air Conditioner,Appliances,,,good,allocated
VH-BS-C34-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C34-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C34-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C34-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-DT-D41-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CH-C34-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C34-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C34-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-C34-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C34-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C34-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C34-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C34-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C34-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C34-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C34-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C34-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C34-0005,,,,Cupboard,Furniture,,,good,allocated
VH-DT-C34-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-C34-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C34-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C34-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-C34-0004,,,,Fan,Electrical Systems,,,good,allocated
VH-IS-C34-0001,BB03KC01376A2321,Impex,Omega H2a,Induction Stove,Appliances,,,good,allocated
VH-MA-C34-0001,,,New,Mattress,Furniture,,,good,allocated
VH-MA-C34-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-C34-0003,,,,Mattress,Furniture,,,new,allocated
VH-MA-C34-0004,,,,Mattress,Furniture,,,good,allocated
VH-MA-C34-0005,,,,Mattress,Furniture,,,good,allocated
VH-MW-C34-0001,308NMHL000201,LG,MS2043DB.DB1QILN,Microwave Oven,Appliances,,,good,allocated
VH-RF-C34-0001,,Samsung,RR20N1Y1ZSE/HL/2019,Refrigerator,Appliances,,,good,allocated
VH-RO-C34-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2025-10-27 00:00:00+00:00,7000.0,good,allocated
VH-SS-C34-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-SF-C34-0001,,,,Sofa,Furniture,,,good,allocated
VH-ST-C34-0001,,,,Study Table,Furniture,,,good,allocated
VH-ST-C34-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-C34-0003,,,,Study Table,Furniture,,,good,allocated
VH-TV-C34-0001,,,,TV,Electrical Systems,,,good,allocated
VH-WD-C34-0001,,,Single Door Wardrobe With Mirror,Wardrobe,Furniture,2025-06-17 00:00:00+00:00,4194.92,good,allocated
VH-WD-C34-0002,,,Single Door Wardrobe With Mirror,Wardrobe,Furniture,2025-06-17 00:00:00+00:00,4194.92,good,allocated
VH-WM-C34-0001,03WH5PBM401881F,Samsung,WA60M4100HY 01 /TL,Washing Machine,Appliances,,,good,allocated
VH-WH-C34-0001,19020038613962,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-C34-0002,19020038613960,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-AC-C41-0001,SE190025911,Hitachi,RSG312HCD0BW/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C41-0002,SE190Q15757,Hitachi,RSG312HCD0BW/2019,Air Conditioner,Appliances,,,good,allocated
VH-AC-C41-0003,SE190016119,Hitachi,RSG312HCDOBW,Air Conditioner,Appliances,,,good,allocated
VH-AC-C41-0004,,,,Air Conditioner,Appliances,,,good,allocated
VH-BS-C41-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-C41-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-CH-C41-0001,,,,Chair,Furniture,,,good,allocated
VH-CH-C41-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-C41-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-C41-0004,,,,Chair,Furniture,,,good,allocated
VH-CO-C41-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C41-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C41-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C41-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C41-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-C41-0006,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CB-C41-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C41-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C41-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C41-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C41-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-C41-0006,,,,Cupboard,Furniture,,,good,allocated
VH-DT-C41-0001,,,,Dining Table,Furniture,,,good,allocated
VH-FN-C41-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-CH-C34-0001,,,,Chair,Furniture,,,good,allocated
VH-CB-D41-0008,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0007,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0006,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0005,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D41-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-D41-0008,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0007,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0006,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0005,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D41-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CH-D41-0005,,,,Chair,Furniture,,,good,allocated
VH-CH-D41-0004,,,,Chair,Furniture,,,good,allocated
VH-CH-D41-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-D41-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-D41-0001,,,,Chair,Furniture,,,good,allocated
VH-BS-D41-0007,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D41-0006,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D41-0005,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D41-0004,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D41-0003,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D41-0002,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-BS-D41-0001,,,,Bedside Table,Soft Furnishing,,,good,allocated
VH-AC-D41-0004,IAF251524561,Whirlpool,1.0 ton MGCL 3S COPR -P,Air Conditioner,Appliances,,,good,allocated
VH-AC-D41-0003,GP-A1S12P22PIDUEXS00678,Blue Star,GP-A1S12P22PIDU,Air Conditioner,Appliances,,,good,allocated
VH-AC-D41-0002,,Whirlpool,1.0 ton MGCL 3S COPR -P,Air Conditioner,Appliances,,,good,allocated
VH-AC-D41-0001,GP-A1S12P22PIDUEXS00678,Blue Stare,GP-A1S12P22PIDU,Air Conditioner,Appliances,,,new,allocated
VH-RO-D31-0001,,,,RO Water Purifier,Kitchen & Dining,2025-09-16 00:00:00+00:00,7000.0,good,allocated
VH-WH-D21-0003,,,,Water Heater,Electrical Systems,,,good,allocated
VH-WH-D21-0002,19020038613866,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-D21-0001,19020038613869,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-D21-0001,1200263A22B101782,Voltas,WTL65UPSE,Washing Machine,Appliances,,,good,allocated
VH-ST-D21-0003,,,,Study Table,Furniture,,,good,allocated
VH-ST-D21-0002,,,,Study Table,Furniture,,,good,allocated
VH-ST-D21-0001,,,,Study Table,Furniture,,,good,allocated
VH-SF-D21-0001,,,,Sofa,Furniture,,,good,allocated
VH-SS-D21-0001,,,,Shoe Stand,Furniture,,,good,allocated
VH-RO-D21-0001,,Aqua Mars,,RO Water Purifier,Kitchen & Dining,2023-08-30 00:00:00+00:00,7000.0,good,allocated
VH-RF-D21-0001,,Godrej,RD EDGE 205 TRF 2.2/2019,Refrigerator,Appliances,,,good,allocated
VH-MW-D21-0001,GZMW22D0083308,Voltas,N222W304909G/MS17WM,Microwave Oven,Appliances,,,good,allocated
VH-MA-D21-0006,,,,Mattress,Furniture,,,new,allocated
VH-MA-D21-0005,,,,Mattress,Furniture,,,new,allocated
VH-MA-D21-0004,,,,Mattress,Furniture,,,new,allocated
VH-MA-D21-0003,,,,Mattress,Furniture,,,good,allocated
VH-MA-D21-0002,,,,Mattress,Furniture,,,new,allocated
VH-MA-D21-0001,,,Duroflex Coir Mattress,Mattress,Furniture,2025-08-05 00:00:00+00:00,4599.65,good,allocated
VH-IS-D21-0001,LI12181110046,Prestige,PIC 20.0,Induction Stove,Appliances,,,good,allocated
VH-FN-D21-0003,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D21-0002,,,,Fan,Electrical Systems,,,good,allocated
VH-FN-D21-0001,,,,Fan,Electrical Systems,,,good,allocated
VH-DT-D21-0001,,,,Dining Table,Furniture,,,good,allocated
VH-CB-D21-0004,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D21-0003,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D21-0002,,,,Cupboard,Furniture,,,good,allocated
VH-CB-D21-0001,,,,Cupboard,Furniture,,,good,allocated
VH-CO-D21-0004,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D21-0003,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D21-0002,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CO-D21-0001,,,,Cot (Bed Frame),Furniture,,,good,allocated
VH-CH-D21-0004,,,,Chair,Furniture,,,good,allocated
VH-CH-D21-0003,,,,Chair,Furniture,,,good,allocated
VH-CH-D21-0002,,,,Chair,Furniture,,,good,allocated
VH-CH-D21-0001,,,,Chair,Furniture,,,good,allocated
VH-AC-D21-0004,SE190025943,Hitachi,RSG312HCDOBW,Air Conditioner,Appliances,,,good,allocated
VH-AC-D21-0003,SE190Q25943,,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-AC-D21-0002,SE190Q29421,Hitachi,RSG312HCD06W,Air Conditioner,Appliances,,,good,allocated
VH-AC-D21-0001,SE190Q26048,Hitachi,RSG312HCD0BW,Air Conditioner,Appliances,,,good,allocated
VH-WH-D12-0002,19070038603500,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WH-D12-0001,19090038606686,Venus,3P30,Water Heater,Electrical Systems,,,good,allocated
VH-WM-D12-0001,05A15PAW705845J,Samsung,WA70BG4441BY/2023,Washing Machine,Appliances,,,good,allocated
VH-TV-D12-0001,,,,TV,Electrical Systems,,,good,allocated
VH-ST-D12-0002,,,,Study Table,Furniture,,,good,allocated
